"id","text"
"886332_1","what percentage of the body is blood?"
"886332_2","what percentage of the body is blood?"
"886332_3","what percentage of the body is blood?"
"886332_4","what percentage of the body is blood?"
"886332_5","what percentage of the body is blood?"
"886332_6","what percentage of the body is blood?"
"886332_7","what percentage of the body is blood?"
"886332_8","what percentage of the body is blood?"
"886332_9","what percentage of the body is blood?"
"1000097_1","where is whiteville tennessee"
"1000097_2","where is whiteville tennessee"
"1000097_3","where is whiteville tennessee"
"1000097_4","where is whiteville tennessee"
"1000097_5","where is whiteville tennessee"
"1000097_6","where is whiteville tennessee"
"989912_1","where is overhaulin located"
"989912_2","where is overhaulin located"
"989912_3","where is overhaulin located"
"989912_4","where is overhaulin located"
"989912_5","where is overhaulin located"
"989912_6","where is overhaulin located"
"989912_7","where is overhaulin located"
"933132_1","what's the temperature in charlotte"
"933132_2","what's the temperature in charlotte"
"933132_3","what's the temperature in charlotte"
"933132_4","what's the temperature in charlotte"
"933132_5","what's the temperature in charlotte"
"933132_6","what's the temperature in charlotte"
"933132_7","what's the temperature in charlotte"
"933132_8","what's the temperature in charlotte"
"933132_9","what's the temperature in charlotte"
"1092236_1","netgear help desk number"
"1092236_2","netgear help desk number"
"1092236_3","netgear help desk number"
"1092236_4","netgear help desk number"
"1092236_5","netgear help desk number"
"1092236_6","netgear help desk number"
"1092236_7","netgear help desk number"
"1092236_8","netgear help desk number"
"1092236_9","netgear help desk number"
"1092236_10","netgear help desk number"
"853699_1","what is the weather in salem ohio"
"853699_2","what is the weather in salem ohio"
"853699_3","what is the weather in salem ohio"
"853699_4","what is the weather in salem ohio"
"853699_5","what is the weather in salem ohio"
"853699_6","what is the weather in salem ohio"
"853699_7","what is the weather in salem ohio"
"995443_1","where is the enzyme lipase"
"995443_2","where is the enzyme lipase"
"995443_3","where is the enzyme lipase"
"995443_4","where is the enzyme lipase"
"995443_5","where is the enzyme lipase"
"995443_6","where is the enzyme lipase"
"995443_7","where is the enzyme lipase"
"995443_8","where is the enzyme lipase"
"995443_9","where is the enzyme lipase"
"914845_1","what type of tax does virginia collect"
"914845_2","what type of tax does virginia collect"
"914845_3","what type of tax does virginia collect"
"914845_4","what type of tax does virginia collect"
"914845_5","what type of tax does virginia collect"
"914845_6","what type of tax does virginia collect"
"914845_7","what type of tax does virginia collect"
"914845_8","what type of tax does virginia collect"
"914845_9","what type of tax does virginia collect"
"914845_10","what type of tax does virginia collect"
"935952_1","when are tulip bulbs planted"
"935952_2","when are tulip bulbs planted"
"935952_3","when are tulip bulbs planted"
"935952_4","when are tulip bulbs planted"
"935952_5","when are tulip bulbs planted"
"935952_6","when are tulip bulbs planted"
"935952_7","when are tulip bulbs planted"
"935952_8","when are tulip bulbs planted"
"935952_9","when are tulip bulbs planted"
"1092168_1","north andover ma area code"
"1092168_2","north andover ma area code"
"1092168_3","north andover ma area code"
"1092168_4","north andover ma area code"
"1092168_5","north andover ma area code"
"1092168_6","north andover ma area code"
"1092168_7","north andover ma area code"
"1092168_8","north andover ma area code"
"1092162_1","north pole temperature surges"
"1092162_2","north pole temperature surges"
"1092162_3","north pole temperature surges"
"1092162_4","north pole temperature surges"
"1092162_5","north pole temperature surges"
"1092162_6","north pole temperature surges"
"1092162_7","north pole temperature surges"
"1092162_8","north pole temperature surges"
"45125_1","average temperature in carlsbad nm"
"45125_2","average temperature in carlsbad nm"
"45125_3","average temperature in carlsbad nm"
"45125_4","average temperature in carlsbad nm"
"45125_5","average temperature in carlsbad nm"
"45125_6","average temperature in carlsbad nm"
"917536_1","what voltage is used in switzerland"
"917536_2","what voltage is used in switzerland"
"917536_3","what voltage is used in switzerland"
"917536_4","what voltage is used in switzerland"
"917536_5","what voltage is used in switzerland"
"917536_6","what voltage is used in switzerland"
"917536_7","what voltage is used in switzerland"
"917536_8","what voltage is used in switzerland"
"917536_9","what voltage is used in switzerland"
"917536_10","what voltage is used in switzerland"
"996653_1","where is the michigan speedway located"
"996653_2","where is the michigan speedway located"
"996653_3","where is the michigan speedway located"
"996653_4","where is the michigan speedway located"
"996653_5","where is the michigan speedway located"
"996653_6","where is the michigan speedway located"
"996653_7","where is the michigan speedway located"
"996653_8","where is the michigan speedway located"
"975495_1","where heat pumps are commonly used"
"975495_2","where heat pumps are commonly used"
"975495_3","where heat pumps are commonly used"
"975495_4","where heat pumps are commonly used"
"975495_5","where heat pumps are commonly used"
"975495_6","where heat pumps are commonly used"
"975495_7","where heat pumps are commonly used"
"975495_8","where heat pumps are commonly used"
"828779_1","what is the longest baseball hit"
"828779_2","what is the longest baseball hit"
"828779_3","what is the longest baseball hit"
"828779_4","what is the longest baseball hit"
"828779_5","what is the longest baseball hit"
"828779_6","what is the longest baseball hit"
"887392_1","what plants go well together"
"887392_2","what plants go well together"
"887392_3","what plants go well together"
"887392_4","what plants go well together"
"887392_5","what plants go well together"
"887392_6","what plants go well together"
"887392_7","what plants go well together"
"887392_8","what plants go well together"
"887392_9","what plants go well together"
"887392_10","what plants go well together"
"947974_1","when does the fall start"
"947974_2","when does the fall start"
"947974_3","when does the fall start"
"947974_4","when does the fall start"
"947974_5","when does the fall start"
"947974_6","when does the fall start"
"947974_7","when does the fall start"
"947974_8","when does the fall start"
"838453_1","what is the parent company for adidas"
"838453_2","what is the parent company for adidas"
"838453_3","what is the parent company for adidas"
"838453_4","what is the parent company for adidas"
"838453_5","what is the parent company for adidas"
"838453_6","what is the parent company for adidas"
"838453_7","what is the parent company for adidas"
"815580_1","what is the definition of sympathy"
"815580_2","what is the definition of sympathy"
"815580_3","what is the definition of sympathy"
"815580_4","what is the definition of sympathy"
"815580_5","what is the definition of sympathy"
"815580_6","what is the definition of sympathy"
"815580_7","what is the definition of sympathy"
"1003359_1","when should you wash strawberries"
"1003359_2","when should you wash strawberries"
"1003359_3","when should you wash strawberries"
"1003359_4","when should you wash strawberries"
"1003359_5","when should you wash strawberries"
"1003359_6","when should you wash strawberries"
"1003359_7","when should you wash strawberries"
"1003359_8","when should you wash strawberries"
"1003351_1","when stimulus generalization occurs"
"1003351_2","when stimulus generalization occurs"
"1003351_3","when stimulus generalization occurs"
"1003351_4","when stimulus generalization occurs"
"1003351_5","when stimulus generalization occurs"
"1003351_6","when stimulus generalization occurs"
"1003351_7","when stimulus generalization occurs"
"1003351_8","when stimulus generalization occurs"
"1003351_9","when stimulus generalization occurs"
"1003319_1","define the natural radioactivity"
"1003319_2","define the natural radioactivity"
"1003319_3","define the natural radioactivity"
"1003319_4","define the natural radioactivity"
"1003319_5","define the natural radioactivity"
"1003319_6","define the natural radioactivity"
"1003319_7","define the natural radioactivity"
"1003319_8","define the natural radioactivity"
"1003213_1","when wa american blues originated"
"1003213_2","when wa american blues originated"
"1003213_3","when wa american blues originated"
"1003213_4","when wa american blues originated"
"1003213_5","when wa american blues originated"
"1003213_6","when wa american blues originated"
"1002716_1","when was putnam county established"
"1002716_2","when was putnam county established"
"1002716_3","when was putnam county established"
"1002716_4","when was putnam county established"
"1002716_5","when was putnam county established"
"1002716_6","when was putnam county established"
"1002252_1","when we turn our clocks forward"
"1002252_2","when we turn our clocks forward"
"1002252_3","when we turn our clocks forward"
